,Year,Mileage,Engine,Power,Seats,Price,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol
3414,2016,42,1198.0,82,6.0,6237,0,0,0,1
3415,2013,58,796.0,47.3,5.0,3057,0,0,0,1
3416,2010,36,1172.0,67,5.0,3955,0,0,0,1
3417,2012,44,998.0,67.1,5.0,3574,0,0,0,1
3418,2012,22,2835.0,118.6,6.0,13919,0,1,0,0
3419,2013,45,1198.0,86.8,5.0,4411,0,0,0,1
3420,2017,53,1396.0,88.73,5.0,13964,0,1,0,0
3421,2016,30,1591.0,121.3,5.0,17417,0,0,0,1
3422,2012,63,796.0,38.4,5.0,3194,1,0,0,0
3423,2017,41,1198.0,86.7,5.0,8412,0,0,0,1
3424,2016,42,1198.0,82,6.0,5704,0,0,0,1
3425,2018,42,1497.0,117.3,5.0,19015,0,0,0,1
3426,2017,37,2179.0,140,7.0,23578,0,1,0,0
3427,2013,34,2143.0,170,5.0,22057,0,1,0,0
3428,2017,46,1461.0,108.45,5.0,18954,0,1,0,0
3429,2014,38,1198.0,74,5.0,7986,0,0,0,1
3430,2009,31,2987.0,282,5.0,38030,0,1,0,0
3431,2012,30,2993.0,271.23,4.0,68454,0,1,0,0
3432,2015,66,1248.0,74,5.0,7758,0,1,0,0
3433,2014,60,1498.0,98.6,5.0,5324,0,1,0,0
3434,2011,37,1995.0,181,5.0,19015,0,1,0,0
3435,2012,55,1396.0,88.7,5.0,8442,0,1,0,0
3436,2015,27,2982.0,169,7.0,29633,0,1,0,0
3437,2012,43,1197.0,85.8,5.0,5947,0,0,0,1
3438,2010,43,1199.0,79.4,5.0,3331,0,0,0,1
3439,2017,44,1197.0,82,5.0,10481,0,0,0,1
3440,2011,36,1196.0,70,5.0,5278,0,0,0,1
3441,2010,37,1298.0,88.2,5.0,4335,0,0,0,1
3442,2016,40,1968.0,174.33,5.0,39004,0,1,0,0
3443,2018,39,1497.0,116.3,5.0,15638,0,0,0,1
3444,2015,42,1199.0,88.7,5.0,9583,0,0,0,1
3445,2014,47,1498.0,88.8,5.0,7225,0,1,0,0
3446,2013,46,1461.0,83.14,5.0,8823,0,1,0,0
3447,2016,29,2179.0,187.7,7.0,67694,0,1,0,0
3448,2014,43,1197.0,82.9,5.0,7073,0,0,0,1
3449,2009,39,1497.0,118,5.0,5476,0,0,0,1
3450,2015,37,2179.0,140,7.0,18634,0,1,0,0
3451,2017,38,1956.0,170,5.0,30424,0,1,0,0
3452,2017,37,2179.0,140,7.0,24339,0,1,0,0
3453,2011,27,2179.0,120,8.0,9446,0,1,0,0
3454,2016,45,1198.0,67,7.0,4943,0,0,0,1
3455,2016,36,2179.0,120,7.0,14831,0,1,0,0
3456,2014,36,1198.0,86.7,5.0,6769,0,0,0,1
3457,2017,60,1498.0,98.6,5.0,18254,0,1,0,0
3458,2008,33,1396.0,65,5.0,1216,0,0,0,1
3459,2018,56,1186.0,73.97,5.0,9051,0,1,0,0
3460,2015,78,796.0,40.3,4.0,4563,1,0,0,0
3461,2014,40,1396.0,105.5,5.0,7986,0,0,0,1
3462,2019,32,2393.0,147.8,7.0,33771,0,1,0,0
3463,2012,40,1995.0,184,5.0,20536,0,1,0,0
3464,2015,39,1968.0,138.03,5.0,20536,0,1,0,0
3465,2014,47,1399.0,68.05,5.0,5278,0,1,0,0
3466,2013,26,2696.0,184,7.0,14451,0,1,0,0
3467,2011,35,1598.0,103.6,5.0,7301,0,0,0,1
3468,2016,35,1598.0,103.52,5.0,9948,0,0,0,1
3469,2012,38,1198.0,73.9,5.0,4715,0,0,0,1
3470,2015,55,1248.0,88.5,5.0,12154,0,1,0,0
3471,2009,34,1798.0,138.1,5.0,5020,0,0,0,1
3472,2015,48,1248.0,88.8,7.0,13310,0,1,0,0
3473,2013,45,1197.0,80,5.0,6373,0,0,0,1
3474,2019,42,2143.0,136,5.0,46807,0,1,0,0
3475,2006,39,1497.0,100,5.0,3209,0,0,0,1
3476,2018,42,1198.0,82,6.0,9507,0,0,0,1
3477,2011,27,2982.0,171,7.0,17341,0,1,0,0
3478,2011,39,1497.0,118,5.0,7910,0,0,0,1
3479,2017,43,1968.0,187.74,5.0,60605,0,1,0,0
3480,2013,47,1399.0,68.05,5.0,6769,0,1,0,0
3481,2014,42,2143.0,136,5.0,29663,0,1,0,0
3482,2007,35,1150.0,74.9,5.0,2662,0,0,0,1
3483,2016,60,1498.0,99,5.0,7758,0,1,0,0
3484,2013,53,1582.0,126.2,5.0,10344,0,1,0,0
3485,2016,50,1197.0,83.1,5.0,8731,0,0,0,1
3486,2010,37,1197.0,85,5.0,5020,0,0,0,1
3487,2010,23,3498.0,271.72,4.0,48679,0,1,0,0
3488,2016,51,1995.0,190,5.0,53242,0,1,0,0
3489,2017,66,1248.0,73.75,5.0,13538,0,1,0,0
3490,2011,40,1591.0,121.3,5.0,6084,0,0,0,1
3491,2018,40,1956.0,170,5.0,29602,0,1,0,0
3492,2009,26,1991.0,142,5.0,7986,0,1,0,0
3493,2013,35,1196.0,73,5.0,3955,1,0,0,0
3494,2018,50,1497.0,108.5,5.0,14025,0,1,0,0
3495,2013,49,814.0,55.2,5.0,2738,0,0,0,1
3496,2015,34,2993.0,258,5.0,48298,0,1,0,0
3497,2014,48,1248.0,88.76,7.0,9112,0,1,0,0
3498,2015,42,1198.0,86.7,5.0,7514,0,0,0,1
3499,2007,39,1388.0,68,5.0,2281,0,0,0,1
3500,2008,31,1799.0,130,5.0,4943,0,0,0,1
3501,2007,40,1061.0,57.5,5.0,2966,0,0,1,0
3502,2014,48,1248.0,88.8,7.0,9887,0,1,0,0
3503,2013,56,1120.0,70,5.0,5643,0,1,0,0
3504,2018,47,1197.0,81.86,5.0,7606,0,0,0,1
3505,2008,46,1086.0,68.05,5.0,3027,0,0,0,1
3506,2017,42,1198.0,86.7,5.0,6465,0,0,0,1
3507,2009,29,2698.0,179.5,5.0,12169,0,1,0,0
3508,2011,47,1197.0,78.9,5.0,4487,0,0,0,1
3509,2018,59,799.0,53.3,5.0,5324,0,0,0,1
3510,2012,35,1968.0,140.8,5.0,24339,0,1,0,0
3511,2015,53,796.0,47.3,5.0,4183,0,0,0,1
3512,2015,41,1497.0,117.3,5.0,10572,0,0,0,1
3513,2011,27,1796.0,186,5.0,19015,0,0,0,1
3514,2017,31,2967.0,241.4,5.0,56026,0,1,0,0
3515,2011,38,1199.0,74,5.0,4107,0,0,0,1
3516,2017,50,1396.0,88.7,5.0,15060,0,1,0,0
3517,2011,39,1497.0,118,5.0,5826,0,0,0,1
3518,2012,39,1497.0,118,5.0,7986,0,0,0,1
3519,2016,53,1598.0,118,5.0,11789,0,1,0,0
3520,2010,38,1586.0,103.2,5.0,3742,0,0,0,1
3521,2014,55,1248.0,74,5.0,6024,0,1,0,0
3522,2015,48,1248.0,88.8,7.0,12550,0,1,0,0
3523,2018,43,1197.0,81.83,5.0,11530,0,0,0,1
3524,2014,56,1120.0,70,5.0,6069,0,1,0,0
3525,2014,40,1497.0,117.3,5.0,9507,0,0,0,1
3526,2013,48,1598.0,103.5,5.0,7606,0,1,0,0
3527,2005,25,2987.0,198.5,5.0,7073,0,1,0,0
3528,2016,30,2199.0,194.3,7.0,32508,0,1,0,0
3529,2007,46,796.0,46.3,5.0,2662,0,0,0,1
3530,2018,29,2499.0,134,5.0,24476,0,1,0,0
3531,2012,58,1396.0,88.7,5.0,6237,0,1,0,0
3532,2015,47,1399.0,68,5.0,5415,0,1,0,0
3533,2010,39,1497.0,118,5.0,6404,0,0,0,1
3534,2015,56,1582.0,126.2,5.0,10040,0,1,0,0
3535,2018,30,1591.0,121.3,5.0,21829,0,0,0,1
3536,2017,53,1498.0,89.84,5.0,14451,0,1,0,0
3537,2011,26,2993.0,241,4.0,33314,0,1,0,0
3538,2016,42,1995.0,190,5.0,46321,0,1,0,0
3539,2016,60,1498.0,99,5.0,7758,0,1,0,0
3540,2013,39,1591.0,121.3,5.0,8275,0,0,0,1
3541,2010,32,1399.0,68,5.0,2433,0,1,0,0
3542,2014,41,1968.0,174.33,5.0,25358,0,1,0,0
3543,2012,35,1396.0,98.6,5.0,5856,0,0,0,1
3544,2011,33,2755.0,174.5,7.0,16185,0,1,0,0
3545,2016,59,799.0,53.3,5.0,5324,0,0,0,1
3546,2008,42,995.0,62,5.0,1673,0,0,0,1
3547,2011,38,1599.0,103.2,5.0,3955,0,0,0,1
3548,2012,44,1995.0,184,5.0,28142,0,1,0,0
3549,2015,62,1248.0,74,5.0,12093,0,1,0,0
3550,2017,59,1186.0,73.97,5.0,8351,0,1,0,0
3551,2017,44,1199.0,88.7,5.0,10572,0,0,0,1
3552,2008,39,1405.0,70,5.0,1521,0,1,0,0
3553,2013,41,1399.0,67,5.0,6769,0,1,0,0
3554,2016,59,1248.0,88.5,5.0,10633,0,1,0,0
3555,2008,36,1586.0,104.68,5.0,5339,0,0,0,1
3556,2018,50,1197.0,83.1,5.0,11469,0,0,0,1
3557,2016,54,1248.0,73.94,5.0,5552,0,1,0,0
3558,2016,45,1582.0,126.24,5.0,24339,0,1,0,0
3559,2012,38,995.0,62.1,5.0,2129,0,0,0,1
3560,2017,43,1197.0,81.83,5.0,9811,0,0,0,1
3561,2016,57,1120.0,71,5.0,6693,0,1,0,0
3562,2015,44,1199.0,88.7,5.0,9051,0,0,0,1
3563,2013,45,1198.0,86.8,5.0,5932,0,0,0,1
3564,2016,30,2143.0,201.1,5.0,53668,0,1,0,0
3565,2017,41,2179.0,153.86,7.0,21677,0,1,0,0
3566,2017,57,1120.0,71,5.0,6845,0,1,0,0
3567,2015,53,1498.0,89.84,5.0,11409,0,1,0,0
3568,2017,51,624.0,37.48,4.0,5187,0,0,0,1
3569,2013,45,1198.0,86.8,5.0,4943,0,0,0,1
3570,2016,57,1248.0,88.5,7.0,12626,0,1,0,0
3571,2010,47,1197.0,78.9,5.0,5248,0,0,0,1
3572,2015,37,2179.0,140,7.0,18178,0,1,0,0
3573,2010,48,1598.0,103.6,5.0,6465,0,1,0,0
3574,2014,32,2179.0,138.1,7.0,12550,0,1,0,0
3575,2010,23,2354.0,180,5.0,9051,0,0,0,1
3576,2016,35,1196.0,73,7.0,6541,0,0,0,1
3577,2012,53,1248.0,74,5.0,5932,0,1,0,0
3578,2016,50,1197.0,83.1,5.0,9751,0,0,0,1
3579,2015,35,2179.0,140,7.0,12717,0,1,0,0
3580,2014,44,1197.0,82,5.0,5856,0,0,0,1
3581,2017,45,2143.0,167.62,5.0,54763,0,1,0,0
3582,2011,30,1798.0,160,5.0,11409,0,0,0,1
3583,2015,47,1498.0,88.73,5.0,8670,0,1,0,0
3584,2019,49,1197.0,81.80,5.0,8366,0,0,0,1
3585,2016,59,1248.0,74,5.0,8975,0,1,0,0
3586,2015,41,1497.0,117.3,5.0,11789,0,0,0,1
3587,2010,27,2993.0,235,5.0,27381,0,1,0,0
3588,2008,41,1896.0,106,5.0,6693,0,1,0,0
3589,2017,40,1197.0,103.5,5.0,12580,0,0,0,1
3590,2014,46,1461.0,83.8,5.0,7225,0,1,0,0
3591,2008,39,1497.0,118,5.0,5780,0,0,0,1
3592,2011,48,1598.0,103.6,5.0,5172,0,1,0,0
3593,2016,44,1197.0,82,5.0,7149,0,0,0,1
3594,2008,39,1388.0,68,5.0,2266,0,0,0,1
3595,2016,57,1120.0,71,5.0,6845,0,1,0,0
3596,2014,60,1498.0,98.6,5.0,8214,0,1,0,0
3597,2016,42,1497.0,117.3,5.0,17494,0,0,0,1
3598,2012,47,1461.0,108.5,5.0,5324,0,1,0,0
3599,2010,52,1995.0,190,5.0,25100,0,1,0,0
3600,2012,36,1586.0,103.3,5.0,5932,0,0,0,1
3601,2007,38,1497.0,78,5.0,4943,0,0,0,1
3602,2018,39,1198.0,73.75,5.0,8883,0,0,0,1
3603,2016,39,1198.0,73.75,5.0,8747,0,0,0,1
3604,2010,38,1968.0,140,5.0,15212,0,1,0,0
3605,2006,44,998.0,67.1,5.0,1597,0,0,0,1
3606,2013,44,1582.0,126.32,5.0,8579,0,1,0,0
3607,2019,42,2143.0,170,5.0,77536,0,1,0,0
3608,2016,51,1995.0,190,5.0,45560,0,1,0,0
3609,2014,56,1498.0,98.6,7.0,7377,0,1,0,0
3610,2016,40,1582.0,126.2,5.0,22057,0,1,0,0
3611,2011,39,1497.0,118,5.0,8366,0,0,0,1
3612,2011,41,1399.0,68,5.0,4867,0,1,0,0
3613,2016,62,1248.0,74,5.0,6845,0,1,0,0
3614,2015,30,2143.0,204,5.0,46731,0,1,0,0
3615,2009,27,1991.0,147.9,7.0,5324,0,1,0,0
3616,2007,30,2494.0,102,7.0,10633,0,1,0,0
3617,2014,40,1493.0,100,7.0,5248,0,1,0,0
3618,2015,40,1497.0,117.3,5.0,9994,0,0,0,1
3619,2014,40,1968.0,174.33,5.0,26621,0,1,0,0
3620,2013,51,1199.0,73.9,5.0,5704,0,1,0,0
3621,2017,34,1497.0,121.36,5.0,15196,0,0,0,1
3622,2012,30,2494.0,100,7.0,12474,0,1,0,0
3623,2005,30,1493.0,100,5.0,1673,0,0,0,1
3624,2015,51,1586.0,85.7,5.0,5917,1,0,0,0
3625,2015,58,796.0,47.3,5.0,3726,0,0,0,1
3626,2009,20,2987.0,224.34,5.0,20916,0,1,0,0
3627,2017,62,1248.0,74,5.0,4563,0,1,0,0
3628,2017,57,1248.0,88.5,5.0,14071,0,1,0,0
3629,2013,31,2400.0,215,5.0,26849,0,1,0,0
3630,2014,29,2982.0,168.5,7.0,27762,0,1,0,0
3631,2013,54,1396.0,90,5.0,5248,0,1,0,0
3632,2015,40,1968.0,174.33,5.0,36128,0,1,0,0
3633,2013,46,1461.0,108.5,5.0,8290,0,1,0,0
3634,2017,54,998.0,67.04,5.0,7986,0,0,0,1
3635,2012,39,1197.0,78.9,5.0,4411,0,0,0,1
3636,2010,53,1995.0,190,5.0,21601,0,1,0,0
3637,2018,44,1197.0,82,5.0,8823,0,0,0,1
3638,2017,44,1197.0,82,5.0,10983,0,0,0,1
3639,2016,44,1197.0,81.86,5.0,7408,0,0,0,1
3640,2013,38,1198.0,74,5.0,5020,0,0,0,1
3641,2007,41,1497.0,78,5.0,4563,0,0,0,1
3642,2014,42,2143.0,136,5.0,39551,0,1,0,0
3643,2017,32,796.0,35,5.0,4411,0,0,0,1
3644,2014,37,1591.0,121.3,5.0,11409,0,0,0,1
3645,2015,53,796.0,47.3,5.0,3590,0,0,0,1
3646,2017,57,1248.0,88.5,5.0,17326,0,1,0,0
3647,2013,35,2179.0,140,7.0,10678,0,1,0,0
3648,2016,57,1248.0,88.5,5.0,12169,0,1,0,0
3649,2017,43,1197.0,81.83,5.0,10815,0,0,0,1
3650,1998,23,1796.0,157.7,5.0,5932,0,1,0,0
3651,2009,46,796.0,46.3,5.0,3270,0,0,0,1
3652,2013,42,1198.0,86.7,5.0,4943,0,0,0,1
3653,2015,29,2993.0,255,5.0,107489,0,1,0,0
3654,2013,56,1120.0,70,5.0,7012,0,1,0,0
3655,2008,31,1799.0,130,5.0,3574,0,0,0,1
3656,2014,56,1120.0,70,5.0,6160,0,1,0,0
3657,2009,37,796.0,37,4.0,1216,0,0,0,1
3658,2014,55,1364.0,67.1,5.0,8518,0,1,0,0
3659,2015,53,1396.0,88.73,5.0,8138,0,1,0,0
3660,2017,56,998.0,67.1,5.0,4943,0,0,0,1
3661,2012,40,1995.0,184,5.0,17494,0,1,0,0
3662,2016,54,998.0,67.04,5.0,6465,0,0,0,1
3663,2009,32,1798.0,157.75,5.0,6769,0,0,0,1
3664,2009,32,2498.0,112,7.0,4335,0,1,0,0
3665,2014,35,2179.0,140,7.0,11941,0,1,0,0
3666,2016,44,1197.0,85.8,5.0,8062,0,0,0,1
3667,2017,44,999.0,123.24,5.0,12169,0,0,0,1
3668,2014,50,1364.0,87.2,5.0,14345,0,1,0,0
3669,2012,43,1197.0,80,5.0,4183,0,0,0,1
3670,2018,47,1461.0,108.45,5.0,20536,0,1,0,0
3671,2009,25,2987.0,198.5,5.0,15196,0,1,0,0
3672,2017,49,998.0,100,5.0,10572,0,0,0,1
3673,2015,42,1498.0,99.6,5.0,10268,0,0,0,1
3674,2015,44,1197.0,82,5.0,8366,0,0,0,1
3675,2018,50,1462.0,103.25,5.0,13964,0,0,0,1
3676,2014,44,1197.0,82,5.0,6313,0,0,0,1
3677,2012,52,1582.0,126.32,5.0,9887,0,1,0,0
3678,2015,50,1197.0,81.80,5.0,6252,0,0,0,1
3679,2008,39,1493.0,110,5.0,3422,0,1,0,0
3680,2015,41,1197.0,78.9,5.0,6936,0,0,0,1
3681,2013,27,2498.0,112,7.0,6084,0,1,0,0
3682,2015,55,1364.0,67.06,5.0,8016,0,1,0,0
3683,2019,42,2523.0,63,7.0,13858,0,1,0,0
3684,2010,33,1995.0,147.6,5.0,9431,0,1,0,0
3685,2017,26,2755.0,171.5,7.0,30378,0,1,0,0
3686,2016,50,1396.0,88.7,5.0,15470,0,1,0,0
3687,2014,66,1248.0,74,5.0,6845,0,1,0,0
3688,2019,56,1582.0,126.2,5.0,21723,0,1,0,0
3689,2012,46,796.0,46.3,5.0,3757,0,0,0,1
3690,2016,55,1248.0,88.5,5.0,12017,0,1,0,0
3691,2011,49,814.0,55.2,5.0,3498,0,0,0,1
3692,2013,31,1598.0,102.5,5.0,9887,0,0,0,1
3693,2016,49,814.0,55.2,5.0,4943,0,0,0,1
3694,2017,48,1248.0,88.7,5.0,8899,0,1,0,0
3695,2014,33,2143.0,203,5.0,44115,0,1,0,0
3696,2014,33,1968.0,174.3,5.0,39110,0,1,0,0
3697,2008,35,1596.0,101,5.0,2814,0,0,0,1
3698,2015,44,1995.0,184,5.0,34607,0,1,0,0
3699,2018,49,998.0,100,5.0,12656,0,0,0,1
3700,2014,33,2143.0,203,5.0,39551,0,1,0,0
3701,2013,47,1197.0,78.9,5.0,5248,0,0,0,1
3702,2017,44,1197.0,82,5.0,7834,0,0,0,1
3703,2014,45,1198.0,86.8,5.0,5339,0,0,0,1
3704,2015,51,1396.0,88.76,5.0,5248,0,1,0,0
3705,2013,38,1198.0,73.9,5.0,5704,0,0,0,1
3706,2001,30,1493.0,100,5.0,2205,0,0,0,1
3707,2008,43,1896.0,66,5.0,3346,0,1,0,0
3708,2010,30,2499.0,141,7.0,12154,0,1,0,0
3709,2013,43,1991.0,147.9,5.0,10268,0,1,0,0
3710,2014,56,1498.0,98.6,7.0,7606,0,1,0,0
3711,2012,48,1248.0,88.76,7.0,8975,0,1,0,0
3712,2013,44,1197.0,82,5.0,5704,0,0,0,1
3713,2014,34,2993.0,270.9,5.0,44875,0,1,0,0
3714,2014,42,1198.0,86.7,5.0,7225,0,0,0,1
3715,2011,29,2698.0,179.5,5.0,17494,0,1,0,0
3716,2017,43,1197.0,81.83,5.0,10572,0,0,0,1
3717,2016,39,1198.0,73.75,5.0,8214,0,0,0,1
3718,2011,31,1997.0,135.1,5.0,7225,0,0,0,1
3719,2011,56,998.0,67.1,5.0,3270,0,0,0,1
3720,2005,46,796.0,46.3,5.0,1369,0,0,0,1
3721,2016,48,998.0,67.04,5.0,5324,0,0,0,1
3722,2016,47,1248.0,92,5.0,8899,0,1,0,0
3723,2010,45,1248.0,73.9,5.0,4791,0,1,0,0
3724,2016,50,1461.0,84.8,5.0,9127,0,1,0,0
3725,2010,43,1197.0,80,5.0,3392,0,0,0,1
3726,2016,44,1197.0,82,5.0,3803,0,0,0,1
3727,2015,44,998.0,67.1,5.0,5887,0,0,0,1
3728,2014,35,2179.0,140,7.0,14451,0,1,0,0
3729,2014,29,2982.0,168.5,7.0,27001,0,1,0,0
3730,2012,46,1461.0,108.45,5.0,5704,0,1,0,0
3731,2010,42,1086.0,62.1,5.0,2281,0,0,0,1
3732,2013,40,1591.0,121.3,5.0,7606,0,0,0,1
3733,2014,35,1995.0,177,5.0,25860,0,1,0,0
3734,2011,30,1799.0,130,5.0,6662,0,0,0,1
3735,2018,35,1798.0,187.74,5.0,63130,0,0,0,1
3736,2017,48,998.0,67.04,5.0,4563,0,0,0,1
3737,2018,57,1248.0,88.5,5.0,16733,0,1,0,0
3738,2012,27,2720.0,190,7.0,21297,0,1,0,0
3739,2016,62,1248.0,74,5.0,11637,0,1,0,0
3740,2018,39,1591.0,121.3,5.0,13234,0,0,0,1
3741,2016,59,1248.0,88.50,7.0,15060,0,1,0,0
3742,2010,31,1495.0,94,5.0,3118,0,0,0,1
3743,2016,39,1197.0,80,5.0,7986,0,0,0,1
3744,2012,39,1591.0,121.3,5.0,8777,0,0,0,1
3745,2010,46,796.0,46.3,5.0,2966,0,0,0,1
3746,2011,28,2179.0,120,8.0,11333,0,1,0,0
3747,2012,44,998.0,67.1,5.0,3955,0,0,0,1
3748,2011,39,1197.0,80,5.0,4943,0,0,0,1
3749,2010,49,1248.0,73.9,5.0,5856,0,1,0,0
3750,2013,32,1995.0,148,5.0,11409,0,1,0,0
3751,2012,53,1995.0,190,5.0,17494,0,1,0,0
3752,2013,45,1198.0,86.8,5.0,4943,0,0,0,1
3753,2003,27,1997.0,134,5.0,2281,0,0,0,1
3754,2014,45,1248.0,73.9,5.0,8077,0,1,0,0
3755,2013,37,2179.0,140,7.0,13690,0,1,0,0
3756,2016,46,1086.0,68.05,5.0,5461,0,0,0,1
3757,2016,48,1373.0,91.1,5.0,11180,0,0,0,1
3758,2013,30,2494.0,102,8.0,18254,0,1,0,0
3759,2017,44,1197.0,82,5.0,9157,0,0,0,1
3760,2008,38,1991.0,123.7,5.0,3909,0,1,0,0
3761,2013,30,2696.0,162,7.0,18939,0,1,0,0
3762,2015,35,2179.0,140,7.0,19213,0,1,0,0
3763,2014,40,1497.0,117.3,5.0,11789,0,0,0,1
3764,2014,53,1498.0,89.84,5.0,8366,0,1,0,0
3765,2015,43,1197.0,81.83,5.0,6739,0,0,0,1
3766,2016,42,2143.0,136,5.0,37285,0,1,0,0
3767,2014,51,814.0,55,5.0,4031,0,0,0,1
3768,2012,78,796.0,40.3,4.0,3194,1,0,0,0
3769,2011,41,1496.0,88.7,5.0,4867,0,0,0,1
3770,2016,55,1248.0,74,5.0,6465,0,1,0,0
3771,2008,46,796.0,46.3,5.0,1673,0,0,0,1
3772,2015,54,998.0,67.04,5.0,6541,0,0,0,1
3773,2015,53,1498.0,89.84,5.0,13538,0,1,0,0
3774,2015,44,1461.0,108.5,5.0,9887,0,1,0,0
3775,2009,26,2354.0,142,5.0,5324,0,0,0,1
3776,2008,41,1248.0,75,5.0,6465,0,1,0,0
3777,2018,37,2179.0,140,7.0,25039,0,1,0,0
3778,2016,43,1199.0,88.7,5.0,9051,0,0,0,1
3779,2015,41,1497.0,117.3,5.0,10800,0,0,0,1
3780,2011,36,1172.0,67,5.0,1901,0,0,0,1
3781,2013,37,1373.0,93.7,7.0,8366,0,0,0,1
3782,2013,43,1198.0,75,5.0,4943,0,0,0,1
3783,2010,39,1497.0,118,5.0,7606,0,0,0,1
3784,2016,39,1496.0,88.73,5.0,10009,0,0,0,1
3785,2013,44,1995.0,184,5.0,29663,0,1,0,0
3786,2017,43,1199.0,88.7,5.0,9340,0,0,0,1
3787,2013,66,1248.0,73.75,5.0,7530,0,1,0,0
3788,2013,48,1598.0,103.5,5.0,8747,0,1,0,0
3789,2013,35,2179.0,140,7.0,10040,0,1,0,0
3790,2015,44,1197.0,82,5.0,8701,0,0,0,1
3791,2009,39,1497.0,118,5.0,3955,0,0,0,1
3792,2010,30,2494.0,102,7.0,9887,0,1,0,0
3793,2011,35,2179.0,140,7.0,9279,0,1,0,0
3794,2010,45,1248.0,73.9,5.0,5856,0,1,0,0
3795,2013,35,1598.0,103.6,5.0,6845,0,0,0,1
3796,2013,38,1968.0,147.51,5.0,27762,0,1,0,0
3797,2012,37,1373.0,93.7,7.0,8747,0,0,0,1
3798,2010,34,1798.0,138,5.0,5096,1,0,0,0
3799,2010,37,796.0,37,4.0,1369,0,0,0,1
3800,2011,39,1497.0,118,5.0,8366,0,0,0,1
3801,2014,44,1197.0,85.8,5.0,6069,0,0,0,1
3802,2014,45,2494.0,158.2,5.0,28522,0,0,0,1
3803,2014,56,1120.0,70,5.0,5324,0,1,0,0
3804,2016,26,2755.0,171.5,8.0,25024,0,1,0,0
3805,2011,47,1197.0,78.9,5.0,5552,0,0,0,1
3806,2014,44,1197.0,82,5.0,8214,0,0,0,1
3807,2018,64,1248.0,74,5.0,13234,0,1,0,0
3808,2016,34,1798.0,177.46,5.0,31565,0,0,0,1
3809,2010,34,2143.0,170,5.0,19015,0,1,0,0
3810,2011,49,1248.0,73.9,5.0,2875,0,1,0,0
3811,2015,55,1248.0,74,5.0,6084,0,1,0,0
3812,2012,34,1799.0,130.2,5.0,6008,0,0,0,1
3813,2015,57,1248.0,88.5,7.0,11941,0,1,0,0
3814,2014,53,1582.0,126.24,5.0,10648,0,1,0,0
3815,2016,29,2982.0,168.5,7.0,38015,0,1,0,0
3816,2013,40,1197.0,103.6,5.0,6845,0,0,0,1
3817,2005,43,1896.0,66,5.0,1901,0,1,0,0
3818,2014,47,1498.0,88.8,5.0,6008,0,1,0,0
3819,2012,42,1086.0,62.1,5.0,2433,0,0,0,1
3820,2004,31,1495.0,94,5.0,912,0,0,0,1
3821,2014,49,814.0,55.2,5.0,5156,0,0,0,1
3822,2011,30,2494.0,102,7.0,14907,0,1,0,0
3823,2017,63,1248.0,74,5.0,8990,0,1,0,0
3824,2017,50,1462.0,103.25,5.0,12550,0,0,0,1
3825,2012,41,1298.0,85.8,5.0,5704,0,0,0,1
3826,2017,42,1497.0,117.3,5.0,19015,0,0,0,1
3827,2015,45,1198.0,86.8,5.0,5780,0,0,0,1
3828,2014,55,1364.0,67.04,5.0,6617,0,1,0,0
3829,2015,31,2400.0,215,5.0,49439,0,1,0,0
3830,2015,36,1193.0,64.08,5.0,4563,0,0,0,1
3831,2016,26,2755.0,171.5,7.0,28903,0,1,0,0
3832,2013,48,1598.0,103.6,5.0,7606,0,1,0,0
3833,2014,53,1498.0,89.84,5.0,8290,0,1,0,0
3834,2010,44,998.0,67.1,5.0,4107,0,0,0,1
3835,2006,30,2987.0,210,5.0,16353,0,0,0,1
3836,2015,47,1498.0,88.8,5.0,8823,0,1,0,0
3837,2007,35,1193.0,65.3,5.0,1445,0,0,0,1
3838,2002,37,796.0,37,4.0,958,0,0,0,1
3839,2018,40,1956.0,170,5.0,26697,0,1,0,0
3840,2016,56,998.0,67.1,5.0,4563,0,0,0,1
3841,2013,45,1968.0,141,5.0,22818,0,1,0,0
3842,2016,62,1248.0,74,5.0,9127,0,1,0,0
3843,2016,66,1248.0,88.5,5.0,11637,0,1,0,0
3844,2009,37,2148.0,170,5.0,12930,0,1,0,0
3845,2013,47,1399.0,68,5.0,3422,0,1,0,0
3846,2010,34,1798.0,138.1,5.0,7073,0,0,0,1
3847,2016,53,1598.0,118,5.0,11941,0,1,0,0
3848,2011,36,1196.0,70,5.0,5263,0,0,0,1
3849,2018,44,1199.0,88.7,5.0,12550,0,0,0,1
3850,2006,40,993.0,60,5.0,1901,0,0,0,1
3851,2012,27,2982.0,171,7.0,24339,0,1,0,0
3852,2015,61,1248.0,88.5,5.0,11257,0,1,0,0
3853,2016,59,799.0,53.3,5.0,4670,0,0,0,1
3854,2011,45,1197.0,80,5.0,5841,0,0,0,1
3855,2016,54,998.0,67.04,5.0,6389,0,0,0,1
3856,2018,50,1396.0,88.7,5.0,16459,0,1,0,0
3857,2016,64,1498.0,98.6,5.0,9279,0,1,0,0
3858,2011,39,1497.0,118,5.0,4715,0,0,0,1
3859,2001,32,1468.0,85.8,5.0,1521,0,0,0,1
3860,2012,39,1498.0,97.6,5.0,7134,0,0,0,1
3861,2011,27,2354.0,177.6,5.0,8214,0,0,0,1
